,freight_value,payment_installments,payment_value,review_score,days_to_delivery,delivery_days b/(w),review_response_days,freight_percent,late,repeat?
116353,8.72,1,43.62,5,-6,14,4,0.1999082989454379,1,0
47428,14.73,1,94.63,4,-13,12,0,0.15565888196132305,1,0
80466,20.51,1,29.76,5,-7,20,0,0.6891801075268817,1,0
50604,16.9,1,915.9,5,-5,15,6,0.01845179604760345,1,0
115651,17.3,3,97.2,3,-26,5,1,0.1779835390946502,1,0
4304,19.4,10,119.39,4,-5,26,3,0.1624926710779797,1,0
636,17.65,1,147.64,5,-13,12,0,0.11954754808994852,1,0
79356,22.7,10,1022.6,5,-7,20,1,0.022198318012908273,1,0
112048,15.09,3,204.08,4,-6,36,1,0.07394159153273226,1,0
57655,10.96,1,59.72,2,-11,38,1,0.1835231078365707,1,0
108002,12.01,1,101.01,1,-4,22,1,0.11889911889911889,1,0
34726,14.52,1,30.51,4,-6,19,3,0.47590953785644047,1,0
104076,26.07,4,145.97,5,-14,13,0,0.1785983421250942,1,0
8059,16.05,1,135.95,5,-13,19,3,0.11805810959911733,1,0
37749,25.61,1,185.6,3,-34,1,1,0.13798491379310346,1,0
14471,14.52,4,41.52,5,-9,16,1,0.3497109826589595,1,0
110755,17.96,3,177.86,5,-9,18,2,0.10097829753738896,1,0
54509,22.41,6,91.41,5,-32,1,112,0.2451591729570069,1,0
56540,31.93,3,201.92,4,-13,12,3,0.15813193343898574,1,0
55902,17.01,8,2606.01,4,-7,21,3,0.006527219772756053,1,0
101177,14.84,2,109.84,4,-12,14,5,0.13510560815731973,1,0
57514,11.74,1,121.92,5,-6,14,1,0.09629265091863518,1,0
75927,26.54,3,319.44,3,-35,0,1,0.08308289506636614,1,0
615,26.54,6,319.44,1,-14,21,2,0.08308289506636614,1,0
78520,24.84,5,69.84,5,-7,28,3,0.35567010309278346,1,0
78472,17.21,3,303.11,5,-7,18,3,0.05677806736828214,1,0
115826,11.24,2,101.14,1,-6,15,2,0.1111330828554479,1,0
82953,10.96,1,29.95,5,-7,13,1,0.36594323873121876,1,0
27653,8.78,1,66.98,5,-5,15,3,0.13108390564347563,1,0
76425,11.09,3,80.09,1,-9,11,1,0.13846922212510923,1,0
23571,23.26,4,213.16,5,-4,29,1,0.10911990992681554,1,0
99566,15.63,1,75.62,1,-7,18,3,0.20669135149431367,1,0
80322,16.76,8,386.66,5,-7,18,3,0.04334557492370558,1,0
96821,16.05,1,35.0,5,-14,13,1,0.4585714285714286,1,0
17788,10.96,1,30.86,4,-13,21,2,0.355152300712897,1,0
6687,22.66,1,192.56,1,-11,15,1,0.1176776069796427,1,0
40351,26.61,5,185.61,4,-5,21,4,0.1433651204137708,1,0
20649,11.74,2,123.46,1,-12,13,2,0.09509152762028188,1,0
55762,14.52,1,33.42,5,-11,15,3,0.4344703770197486,1,0
45413,14.83,1,109.33,5,-11,15,3,0.13564437940181104,1,0
7297,22.5,2,65.4,5,-36,-2,1,0.3440366972477064,0,0
65286,11.74,1,51.04,5,-29,3,16,0.23001567398119124,1,0
18679,11.06,4,151.92,1,-4,30,1,0.07280147446024224,1,0
65745,15.65,1,40.25,5,-7,21,1,0.38881987577639754,1,0
103583,16.22,2,309.12,1,-33,-8,1,0.052471532091097305,0,0
113474,14.52,1,33.47,5,-13,13,0,0.43382133253659994,1,0
81212,14.6,1,76.6,5,-7,19,3,0.1906005221932115,1,0
24344,10.96,2,23.86,5,-17,3,231,0.45934618608549876,1,0
37376,20.8,1,25.0,3,-14,31,2,0.8320000000000001,1,0
66412,14.52,4,49.51,5,-13,15,1,0.2932740860432236,1,0
96452,14.52,1,36.42,5,-12,14,0,0.39868204283360786,1,0
86885,33.54,1,427.06,5,-11,15,1,0.0785369737273451,1,0
6045,16.12,1,76.11,5,-13,15,1,0.21179871238996192,1,0
89362,10.96,1,60.86,5,-5,16,5,0.18008544199802828,1,0
112379,17.78,1,26.77,5,-11,21,3,0.6641763167725065,1,0
23621,23.02,1,442.92,5,-4,21,9,0.05197326831030434,1,0
52793,10.96,2,47.96,2,-11,10,1,0.2285237698081735,1,0
61955,54.6,12,904.59,3,-26,-5,3,0.060358836600006634,0,0
10400,16.13,1,1.86,5,-12,14,2,8.672043010752688,1,0
22214,19.01,1,78.91,4,-21,14,4,0.24090736281840075,1,0
68393,27.28,1,857.79,4,-20,15,4,0.03180265566164213,1,0
40561,25.0,1,87.9,5,-21,40,1,0.2844141069397042,1,0
50899,21.08,1,222.16,5,-26,8,2,0.09488656823910695,1,0
29319,9.49,1,169.48,5,-5,15,2,0.05599480764692,1,0
41668,17.88,1,82.88,5,-11,21,1,0.21573359073359075,1,0
17930,10.96,2,28.86,5,-6,25,1,0.3797643797643798,1,0
53231,16.89,3,271.69,5,-12,15,1,0.06216643969229637,1,0
89341,14.52,1,43.52,5,-11,20,1,0.3336397058823529,1,0
64315,11.85,7,77.75,5,-6,15,3,0.15241157556270096,1,0
70847,11.38,1,242.76,5,-6,15,3,0.04687757455923546,1,0
102926,14.98,2,129.98,5,-13,12,0,0.11524849976919527,1,0
74189,26.61,1,71.61,1,-43,-3,18,0.3715961457896942,0,0
102079,14.86,1,113.86,5,-11,20,3,0.1305111540488319,1,0
15745,17.36,1,106.36,5,-14,12,1,0.16321925535915757,1,0
4476,16.74,1,235.74,5,-10,29,1,0.07101043522524815,1,0
47882,10.96,3,34.86,5,-11,13,1,0.3144004589787723,1,0
66191,12.08,1,111.08,4,-4,16,1,0.10875045012603529,1,0
39254,10.96,1,29.86,4,-11,13,1,0.3670462156731414,1,0
7307,14.87,2,114.77,5,-21,4,3,0.12956347477563823,1,0
53696,30.33,6,230.32,5,-12,25,137,0.13168634942688434,1,0
55773,11.31,2,111.21,5,-5,15,3,0.10169948745616403,1,0
70100,22.84,2,152.74,5,-25,8,1,0.14953515778447032,1,0
29329,26.61,1,69.61,5,-33,4,4,0.38227266197385434,1,0
66759,16.05,3,135.95,4,-20,11,1,0.11805810959911733,1,0
89346,11.77,1,65.67,5,-11,19,1,0.17922948073701842,1,0
5100,17.16,7,154.12,4,-12,48,0,0.1113418115753958,1,0
109455,18.05,1,107.05,5,-34,-3,0,0.168612797758057,0,0
59569,17.66,3,297.56,1,-34,-4,0,0.059349374915983334,0,0
25934,15.8,2,100.3,5,-7,19,3,0.15752741774675974,1,0
77037,17.91,5,417.81,5,-12,18,0,0.04286637466791125,1,0
56958,24.93,1,37.74,5,-13,24,2,0.6605723370429253,1,0
47409,16.2,1,50.0,5,-5,15,1,0.324,1,0
113356,38.22,3,218.21,4,-21,16,3,0.17515237615141377,1,0
34891,14.52,1,57.51,3,-11,14,1,0.2524778299426187,1,0
25399,18.05,3,107.05,1,-35,-4,0,0.168612797758057,0,0
11564,15.91,1,115.81,4,-12,13,1,0.13738019169329074,1,0
63092,17.3,5,83.2,5,-21,6,1,0.20793269230769232,1,0
30452,16.05,1,115.9,1,-13,26,0,0.13848144952545297,1,0
82771,13.07,5,82.43,4,-6,24,5,0.1585587771442436,1,0
102984,30.19,4,210.18,4,-32,5,1,0.14363878580264536,1,0
96441,15.91,2,115.81,4,-10,15,0,0.13738019169329074,1,0
111227,21.15,1,121.14,5,-12,25,1,0.17459138187221396,1,0
44205,14.52,1,33.51,5,-15,10,3,0.43330349149507613,1,0
95238,25.12,3,115.02,5,-20,18,3,0.218396800556425,1,0
40795,15.57,2,215.56,5,-11,21,1,0.07223046947485619,1,0
11804,58.3,1,583.3,5,-31,2,1,0.09994856848962798,1,0
43008,17.74,10,160.64,5,-11,14,1,0.11043326693227092,1,0
49027,47.67,10,1657.57,5,-10,15,4,0.0287589664388231,1,0
70704,14.11,1,63.11,5,-5,20,4,0.2235778798922516,1,0
14781,15.88,1,251.76,5,-11,13,1,0.0630759453447728,1,0
43747,10.96,1,52.86,4,-11,23,2,0.20734014377601212,1,0
87476,11.03,1,71.02,5,-11,13,0,0.1553083638411715,1,0
94460,41.02,8,513.14,5,-25,13,1,0.07993919787972094,1,0
7397,17.27,6,137.27,3,-10,28,1,0.12581044656516355,1,0
10463,16.22,1,59.12,5,-26,0,1,0.2743572395128552,1,0
101465,11.97,2,156.87,5,-6,18,0,0.07630522088353414,1,0
41134,10.96,2,23.86,1,-12,25,0,0.45934618608549876,1,0
62480,20.64,1,100.54,5,-11,15,1,0.20529142629799085,1,0
115215,14.52,3,32.52,5,-9,16,1,0.4464944649446494,1,0
98453,24.92,1,85.82,1,-37,7,3,0.29037520391517135,1,0
37018,16.06,1,50.0,3,-12,27,3,0.3212,1,0
24305,20.43,1,60.33,5,-4,21,2,0.33863749378418695,1,0
102912,10.96,1,46.86,5,-6,18,4,0.2338881775501494,1,0
51299,24.84,1,44.2,3,-24,13,0,0.5619909502262443,1,0
105947,26.44,10,196.88,2,-10,27,1,0.13429500203169445,1,0
3938,19.01,4,124.01,5,-13,13,6,0.15329408918635595,1,0
75530,3.25,10,227.56,4,-9,27,1,0.014281947618210581,1,0
87697,13.85,9,476.85,5,-7,19,1,0.029044772989409665,1,0
78776,16.46,4,195.36,1,-35,2,1,0.08425470925470925,1,0
49391,20.4,4,40.4,4,-12,22,1,0.504950495049505,1,0
26976,11.38,5,121.37,4,-9,16,3,0.09376287385680152,1,0
117275,11.81,3,71.71,5,-11,12,3,0.16469111699902386,1,0
112646,28.76,8,1003.76,1,-38,-5,0,0.028652267474296646,0,0
56501,8.72,1,27.62,4,-4,19,4,0.3157132512671977,1,0
83188,16.22,2,90.22,4,-10,19,11,0.17978275326978496,1,0
54746,20.87,1,80.86,4,-32,1,1,0.2581004204798417,1,0
115028,11.25,2,103.24,5,-10,13,3,0.10896939170864006,1,0
26841,20.94,8,400.93,4,-9,16,1,0.05222856857805602,1,0
109170,14.52,2,24.42,1,-12,13,0,0.5945945945945945,1,0
39573,13.35,1,293.12,3,-14,9,1,0.045544486899563315,1,0
113161,15.56,1,1.4,1,-37,-5,1,11.114285714285716,0,0
39791,14.95,1,126.95,5,-12,13,3,0.11776289877904686,1,0
797,11.81,3,71.8,1,-41,-18,1,0.16448467966573818,0,0
115158,23.67,1,100.0,5,-32,19,5,0.23670000000000002,1,0
53353,20.85,4,130.84,5,-12,13,1,0.15935493732803424,1,0
92510,17.12,1,156.02,5,-10,20,1,0.10972952185617228,1,0
27734,13.07,8,82.43,4,-4,26,1,0.1585587771442436,1,0
23832,19.82,1,239.81,5,-12,13,1,0.08264876360452024,1,0
100986,21.27,10,191.26,5,-10,22,5,0.1112098713792743,1,0
3815,18.47,3,187.47,5,-9,14,3,0.09852243025550754,1,0
10913,17.85,1,162.85,4,-10,27,1,0.10961007061713235,1,0
32294,16.05,1,60.05,5,-11,18,3,0.2672772689425479,1,0
108563,14.52,2,22.42,5,-11,14,3,0.6476360392506689,1,0
79578,12.3,2,142.2,3,-11,12,4,0.08649789029535866,1,0
89122,16.5,1,46.4,5,-11,20,0,0.3556034482758621,1,0
9674,13.07,1,36.8,5,-5,18,0,0.3551630434782609,1,0
45896,14.41,1,178.1,3,-4,20,1,0.08090960134755755,1,0
27344,19.01,1,78.91,5,-28,8,0,0.24090736281840075,1,0
72584,17.15,1,295.0,5,-10,15,5,0.058135593220338976,1,0
33417,11.81,1,71.71,4,-10,13,3,0.16469111699902386,1,0
18078,30.94,10,279.94,1,-44,-5,0,0.11052368364649569,0,0
80298,16.11,1,74.11,4,-12,24,1,0.21737957090810955,1,0
63765,14.11,2,63.11,5,-5,20,5,0.2235778798922516,1,0
40791,12.35,8,261.35,4,-4,19,3,0.04725463937248899,1,0
31510,11.74,1,37.74,5,-9,14,2,0.31107578166401695,1,0
114477,22.28,1,65.27,5,-10,23,0,0.3413513099433124,1,0
35232,24.35,1,52.34,2,-24,13,4,0.46522735957202904,1,0
63276,29.62,7,82.36,5,-31,9,1,0.3596406022340942,1,0
49954,17.24,1,307.14,1,-33,-7,0,0.056130754704694925,0,0
33172,17.78,1,52.68,5,-13,19,3,0.3375094912680334,1,0
97625,10.96,4,45.86,4,-10,16,2,0.23898822503270825,1,0
96666,10.96,1,22.95,5,-4,19,0,0.47755991285403054,1,0
95039,18.33,10,166.23,5,-10,13,1,0.11026890452986825,1,0
101579,15.56,1,28.55,3,-9,16,3,0.5450087565674255,1,0
12481,20.8,3,39.75,5,-30,2,0,0.5232704402515723,1,0
69098,15.56,6,60.11,5,-26,-1,0,0.25885875894193977,0,0
116756,18.69,1,198.59,5,-12,26,2,0.09411350017624251,1,0
21696,13.14,2,93.04,5,-17,11,433,0.14122957867583835,1,0
82812,17.14,8,357.13,5,-9,20,2,0.04799372777419987,1,0
7466,18.63,5,274.24,2,-5,24,1,0.06793319719953325,1,0
88531,24.35,2,53.35,5,-11,25,2,0.4564198687910028,1,0
18053,17.75,8,310.65,3,-32,-4,2,0.057138258490262356,0,0
82880,17.0,5,272.61,3,-9,15,6,0.06236014819705807,1,0
67238,14.11,1,33.1,4,-8,17,3,0.42628398791540784,1,0
73638,17.23,2,236.23,5,-10,21,4,0.07293739152520849,1,0
152,14.52,4,61.38,5,-19,6,2,0.23655913978494622,1,0
69895,14.7,1,89.7,1,-25,1,4,0.16387959866220733,1,0
106421,15.56,1,64.46,5,-9,22,0,0.24139000930809806,1,0
66910,14.11,1,63.1,4,-8,16,1,0.2236133122028526,1,0
41542,11.78,6,67.58,3,-9,14,1,0.17431192660550457,1,0
99818,25.02,1,100.02,5,-25,18,1,0.2501499700059988,1,0
90701,11.7,4,167.7,3,-5,18,3,0.06976744186046512,1,0
102919,15.68,3,82.57,4,-11,20,0,0.18989947922974448,1,0
27166,24.84,1,29.74,1,-19,26,1,0.8352387357094823,1,0
108759,13.2,3,101.2,4,-8,14,2,0.13043478260869565,1,0
15119,17.71,10,142.71,4,-11,17,0,0.12409782075537804,1,0
52217,27.38,3,157.28,5,-17,15,4,0.17408443540183113,1,0
107955,16.12,4,76.02,5,-8,27,1,0.21204946066824523,1,0
22843,24.91,12,169.62,5,-9,27,4,0.14685768187713713,1,0
49746,10.96,1,55.86,5,-9,13,3,0.19620479770855712,1,0
94605,20.8,1,51.88,4,-18,14,1,0.40092521202775633,1,0
52151,32.37,10,142.27,5,-33,4,0,0.22752512827721932,1,0
19215,11.17,6,182.32,3,-9,13,2,0.0612659060991663,1,0
15766,15.56,2,65.46,2,-19,5,3,0.23770241368774828,1,0
109440,10.96,2,24.86,4,-10,26,4,0.44086886564762673,1,0
115645,11.37,2,351.36,3,-3,21,4,0.032359972677595626,1,0
47056,42.85,1,222.84,5,-11,19,0,0.1922904325973793,1,0
99436,10.96,1,38.95,2,-9,13,2,0.2813863928112965,1,0
85478,16.05,1,38.04,5,-11,17,3,0.42192429022082023,1,0
35069,14.55,1,69.53,3,-9,26,0,0.20926218898317273,1,0
56574,20.8,1,47.8,5,-34,-2,2,0.4351464435146444,0,0
31317,16.08,1,141.08,5,-8,16,1,0.11397788488800678,1,0
106217,15.91,1,115.9,3,-22,2,4,0.13727351164797238,1,0
106016,21.67,1,196.57,1,-17,15,2,0.11024062674874092,1,0
4519,11.5,9,138.98,5,-4,18,1,0.08274571880846165,1,0
110591,14.52,5,54.51,5,-8,16,6,0.2663731425426527,1,0
72714,58.3,10,583.3,5,-23,9,1,0.09994856848962798,1,0
18626,15.45,1,63.25,1,-9,15,3,0.2442687747035573,1,0
1688,14.95,6,126.95,5,-8,16,1,0.11776289877904686,1,0
598,18.34,2,148.24,5,-8,22,1,0.12371829465731246,1,0
70544,24.84,6,62.74,5,-19,17,1,0.3959196684730634,1,0
92620,38.82,4,762.23,3,-10,18,1,0.05092950946564685,1,0
103860,22.59,9,182.59,4,-9,15,6,0.12371980940905854,1,0
75048,14.73,3,94.63,5,-3,21,2,0.15565888196132305,1,0
74068,37.17,1,147.07,5,-18,6,3,0.2527367920038077,1,0
91088,20.84,2,129.74,4,-4,20,1,0.16062895020810852,1,0
108038,15.63,1,151.06,5,-18,6,1,0.10346882033629022,1,0
49798,27.79,5,246.79,4,-15,35,307,0.11260585923254589,1,0
99990,14.52,1,39.51,4,-19,5,3,0.3675018982536067,1,0
107383,15.08,1,145.08,5,-23,6,0,0.1039426523297491,1,0
3222,14.52,3,57.51,4,-10,14,3,0.2524778299426187,1,0
47233,10.96,1,58.95,4,-6,16,2,0.18592027141645462,1,0
106305,16.33,10,106.33,5,-9,21,1,0.15357848208407784,1,0
29074,37.78,1,157.68,5,-37,-15,2,0.23959918822932522,0,0
103663,25.29,5,382.38,1,-4,28,1,0.06613839635964223,1,0
79820,18.67,1,74.57,5,-11,13,0,0.2503687810111305,1,0
59105,11.74,1,57.64,5,-9,21,0,0.20367800138792505,1,0
31014,11.17,9,91.07,5,-10,12,4,0.12265290435928408,1,0
39875,44.62,4,304.52,5,-9,13,0,0.14652567975830816,1,0
115324,15.6,1,70.6,5,-4,21,1,0.2209631728045326,1,0
89777,40.06,2,129.06,4,-9,21,1,0.31039826437315976,1,0
54517,19.19,3,149.09,5,-8,16,2,0.12871419947682608,1,0
19023,15.65,1,27.64,5,-9,19,1,0.5662083936324168,1,0
113205,19.05,5,55.56,2,-23,7,1,0.34287257019438444,1,0
91999,76.96,6,676.96,5,-10,15,4,0.11368470810683053,1,0
15654,15.81,1,115.8,3,-4,18,2,0.13652849740932643,1,0
19181,26.98,10,382.88,3,-40,-4,6,0.07046594233180109,0,0
66040,14.52,1,59.42,3,-7,16,4,0.24436216762032983,1,0
18938,10.96,1,16.86,4,-9,13,5,0.6500593119810203,1,0
25356,15.64,1,225.14,5,-10,20,27,0.06946788664830772,1,0
42110,14.52,1,34.51,5,-36,-12,0,0.420747609388583,0,0
985,22.1,1,112.09,2,-9,16,1,0.19716299402266038,1,0
56877,25.19,1,125.18,5,-37,-1,6,0.20123022847100175,0,0
104352,36.86,5,126.85,3,-26,10,1,0.29057942451714625,1,0
94149,28.63,5,367.63,5,-17,19,9,0.07787721350270653,1,0
88794,9.28,2,139.27,5,-4,18,0,0.06663315861276656,1,0
58773,14.98,1,261.96,1,-8,15,3,0.05718430294701482,1,0
7161,24.9,1,124.89,5,-18,13,1,0.19937545039634877,1,0
49052,15.83,2,105.01,1,-7,16,1,0.15074754785258546,1,0
63897,16.66,1,372.56,5,-8,16,1,0.0447176293751342,1,0
70445,22.07,1,103.63,2,-43,-11,1,0.21296921740808647,0,0
116084,19.08,1,88.98,1,-11,24,1,0.21443020903573834,1,0
56500,11.52,1,141.51,3,-7,14,0,0.08140767436930252,1,0
105627,11.74,4,50.24,4,-9,13,0,0.23367834394904458,1,0
104762,24.91,1,84.81,5,-17,20,4,0.29371536375427426,1,0
42639,17.31,10,317.3,5,-9,14,1,0.054554049795146546,1,0
78454,29.62,1,128.62,5,-31,6,5,0.2302907790390297,1,0
25003,24.96,2,133.96,5,-18,18,4,0.1863242759032547,1,0
99335,14.52,3,49.51,3,-8,19,1,0.2932740860432236,1,0
10485,14.52,1,44.42,4,-25,-2,3,0.3268797838811346,0,0
6307,29.7,7,139.6,1,-23,14,0,0.21275071633237821,1,0
79046,20.8,1,55.7,5,-23,8,1,0.3734290843806104,1,0
6267,10.96,1,29.91,5,-10,11,1,0.3664326312270144,1,0
75558,11.88,1,81.78,4,-10,12,1,0.14526779163609685,1,0
78738,16.05,1,25.95,4,-25,2,2,0.6184971098265897,1,0
46004,19.28,10,118.28,5,-22,6,1,0.1630030436252959,1,0
90610,25.33,1,1400.33,3,-10,20,3,0.01808859340298358,1,0
63056,11.2,1,96.1,5,-9,12,3,0.11654526534859522,1,0
8343,16.19,1,86.09,5,-10,24,60,0.18805900801486816,1,0
43510,14.11,1,57.1,5,-9,15,1,0.24711033274956215,1,0
91433,17.79,3,316.79,1,-10,18,3,0.0561570756652672,1,0
17256,14.39,1,208.58,2,-10,13,1,0.06899031546648768,1,0
13764,13.24,4,107.74,5,-9,12,2,0.12288843512158902,1,0
118267,27.31,1,287.21,5,-10,17,1,0.0950872184116152,1,0
69747,17.16,3,147.15,2,-8,15,7,0.11661569826707441,1,0
94317,11.24,2,101.14,3,-5,23,1,0.1111330828554479,1,0
57858,20.12,6,110.02,5,-10,13,0,0.18287584075622615,1,0
16004,15.56,1,45.55,5,-9,26,0,0.341602634467618,1,0
33769,11.76,5,176.66,5,-43,14,3,0.06656854975659458,1,0
87096,14.11,1,57.1,5,-7,16,35,0.24711033274956215,1,0
51936,10.96,1,35.86,3,-7,15,6,0.305633017289459,1,0
94960,12.09,1,112.08,5,-3,18,0,0.10786937901498929,1,0
20851,16.05,1,65.95,5,-10,17,2,0.24336618650492797,1,0
60288,10.96,3,53.42,5,-3,19,4,0.2051666042680644,1,0
52183,17.58,1,137.57,1,-10,20,0,0.12778948898742457,1,0
22267,15.14,1,59.72,5,-9,12,1,0.253516409912927,1,0
15855,10.96,1,55.96,5,-7,14,1,0.1958541815582559,1,0
42200,17.86,1,177.76,5,-10,20,1,0.10047254725472547,1,0
48573,17.27,1,79.07,5,-8,19,3,0.21841406348804857,1,0
103640,14.52,3,33.47,3,-10,13,3,0.43382133253659994,1,0
66808,12.93,1,60.83,4,-8,13,1,0.21255959230642776,1,0
77626,2.01,1,205.98,1,-17,12,3,0.009758228954267404,1,0
15585,17.44,2,117.43,3,-10,13,1,0.14851400834539727,1,0
42164,10.96,1,59.96,5,-8,13,9,0.1827885256837892,1,0
23592,11.24,2,202.28,5,-10,11,7,0.05556654142772395,1,0
112536,18.14,10,585.02,4,-9,21,1,0.031007486923523984,1,0
86109,24.01,9,623.01,5,-10,24,2,0.03853870724386447,1,0
41178,14.52,6,64.42,5,-8,27,1,0.22539583980130393,1,0
99548,14.52,4,49.51,5,-8,19,7,0.2932740860432236,1,0
34946,15.63,3,75.53,5,-8,15,0,0.20693764067258044,1,0
24536,8.72,1,43.72,5,-3,19,2,0.19945105215004577,1,0
50484,15.56,10,214.56,5,-8,20,0,0.07252050708426548,1,0
55882,12.93,1,62.83,5,-7,15,1,0.2057934107910234,1,0
1812,11.74,4,56.29,4,-9,13,3,0.20856279978681827,1,0
5396,17.58,1,14.92,5,-9,20,3,1.1782841823056298,1,0
59458,11.02,1,70.02,2,-29,-8,0,0.1573836046843759,0,0
17871,9.41,1,68.9,5,-8,19,3,0.13657474600870825,1,0
82965,24.62,1,84.52,5,-22,12,1,0.2912920018930431,1,0
76621,32.99,2,231.99,4,-24,19,3,0.1422044053623001,1,0
21123,23.84,1,323.74,2,-44,-17,2,0.07363934021128066,0,0
31630,21.14,1,120.14,4,-22,15,3,0.17596137839187614,1,0
102706,17.78,6,66.62,4,-29,8,1,0.2668868207745422,1,0
54175,14.52,3,33.47,1,-32,-8,0,0.43382133253659994,0,0
13025,14.52,1,49.42,5,-8,16,0,0.29380817482800486,1,0
92984,12.37,5,162.88,5,-9,13,0,0.07594548133595284,1,0
20625,11.84,4,76.83,5,-11,10,2,0.15410646882728102,1,0
43230,17.23,5,73.03,5,-8,19,8,0.2359304395453923,1,0
32038,14.52,1,32.68,5,-16,7,1,0.44430844553243576,1,0
11984,15.65,1,51.35,5,-7,29,0,0.3047711781888997,1,0
12174,16.63,1,149.16,5,-13,23,4,0.11149101635827299,1,0
18367,24.15,1,370.1,4,-10,18,6,0.06525263442312888,1,0
9592,17.51,1,127.51,3,-10,18,3,0.1373225629362403,1,0
95087,14.52,1,27.42,5,-9,24,0,0.5295404814004376,1,0
97740,10.81,1,270.71,5,-17,5,1,0.0399320305862362,1,0
111007,14.68,1,144.58,5,-8,14,3,0.10153548208604232,1,0
111774,21.22,1,131.21,5,-29,6,4,0.1617254782409877,1,0
78865,16.61,1,146.51,4,-19,9,4,0.1133711009487407,1,0
110777,21.48,5,187.48,5,-29,8,1,0.11457222103691062,1,0
85642,17.54,2,117.53,5,-7,20,0,0.14923849229983832,1,0
20291,20.8,1,37.79,4,-30,3,6,0.5504101614183646,1,0
5102,8.72,1,58.62,5,-6,27,0,0.14875469123166157,1,0
49874,28.82,1,237.62,4,-16,7,0,0.1212860870297113,1,0
103371,10.96,1,40.86,5,-7,15,150,0.2682329906999511,1,0
89041,11.17,1,10.92,5,-8,13,2,1.0228937728937728,1,0
26180,27.62,8,197.52,3,-25,4,4,0.13983394086674766,1,0
1583,24.35,4,43.3,4,-10,26,1,0.5623556581986144,1,0
43778,16.48,5,256.96,5,-8,19,1,0.06413449564134496,1,0
80363,11.14,1,87.13,5,-11,10,1,0.12785492941581547,1,0
110563,14.52,1,44.51,4,-7,21,1,0.326218827229836,1,0
109096,15.11,3,37.61,3,-16,7,4,0.4017548524328636,1,0
51805,14.52,1,54.42,5,-6,24,1,0.26681367144432194,1,0
54450,11.58,4,211.57,4,-7,15,1,0.054733657891005344,1,0
107519,28.14,4,227.14,4,-15,25,0,0.12388835079686537,1,0
93394,20.94,3,181.86,5,-29,4,3,0.11514351699109204,1,0
15557,24.84,5,52.74,5,-21,15,3,0.4709897610921501,1,0
117769,14.59,3,74.49,5,-17,6,3,0.1958652168076252,1,0
39420,19.07,1,71.97,1,-41,-5,2,0.2649715159094067,0,0
88939,14.11,4,41.11,5,-8,19,0,0.34322549258088053,1,0
8973,10.99,1,65.89,4,-7,14,1,0.16679314008195478,1,0
92684,11.31,1,111.21,5,-7,14,1,0.10169948745616403,1,0
32427,14.52,2,43.51,4,-7,30,5,0.33371638703746265,1,0
56259,14.52,1,31.51,2,-9,14,2,0.4608060933037131,1,0
104839,11.74,5,50.74,5,-6,15,2,0.23137564052029957,1,0
57972,18.63,1,67.63,4,-15,8,2,0.275469466213219,1,0
11350,10.96,4,40.86,4,-9,12,1,0.2682329906999511,1,0
72054,14.8,5,104.7,5,-14,12,4,0.1413562559694365,1,0
52041,11.8,1,70.7,2,-16,10,0,0.1669024045261669,1,0
6894,14.67,2,144.66,5,-7,16,4,0.10141020323517214,1,0
55590,20.8,1,39.75,4,-23,10,1,0.5232704402515723,1,0
100982,68.52,8,328.42,5,-8,15,1,0.20863528408744897,1,0
52219,33.09,2,146.09,1,-14,13,19,0.22650420973372581,1,0
6103,16.48,2,128.48,5,-9,18,1,0.12826899128268993,1,0
32228,11.28,1,107.28,5,-8,13,4,0.10514541387024608,1,0
99762,20.6,6,199.2,5,-8,25,0,0.1034136546184739,1,0
108189,15.56,7,70.02,5,-19,11,2,0.22222222222222224,1,0
30706,19.17,3,86.16,1,-36,-7,1,0.2224930362116992,0,0
112469,13.29,10,114.29,1,-9,12,1,0.11628313938227315,1,0
22610,14.62,1,79.62,5,-14,12,115,0.18362220547601102,1,0
91399,11.06,6,76.05,1,-8,14,1,0.14543063773833007,1,0
61124,8.72,1,58.62,4,-4,18,3,0.14875469123166157,1,0
29218,10.96,2,35.86,2,-23,13,1,0.305633017289459,1,0
83117,14.6,1,50.0,4,-34,-1,0,0.292,0,0
1708,33.14,1,253.13,5,-17,19,3,0.1309208706988504,1,0
94647,13.77,10,353.76,3,-8,18,1,0.0389246947082768,1,0
88298,19.79,1,235.69,3,-35,-9,4,0.08396622682336968,0,0
94915,11.81,1,71.8,1,-9,13,1,0.16448467966573818,1,0
22133,10.96,1,25.42,5,-6,16,2,0.4311565696302124,1,0
82330,13.07,1,82.97,3,-5,23,6,0.15752681692177897,1,0
108955,17.84,7,75.84,4,-17,20,3,0.2352320675105485,1,0
63836,37.13,2,141.1,3,-16,9,2,0.2631467044649185,1,0
3539,18.79,2,297.79,5,-16,12,2,0.06309815641895294,1,0
50862,26.89,1,86.79,5,-27,6,0,0.30982832123516535,1,0
15809,59.68,6,355.48,5,-15,10,1,0.16788567570608753,1,0
98210,14.52,1,33.51,4,-7,18,2,0.43330349149507613,1,0
116929,35.24,5,124.24,4,-38,-2,6,0.2836445589182228,0,0
91845,8.72,1,35.71,5,-7,15,0,0.24418930271632597,1,0
29256,24.62,1,84.52,1,-77,-36,0,0.2912920018930431,0,0
113512,15.31,1,235.3,5,-7,14,4,0.06506587335316617,1,0
